-0.158851	0.998074	0.003743	TRAPPIST	I+z
-0.157496	1.003335	0.000408	TRAPPIST	I+z
-0.156151	0.993305	0.00376	TRAPPIST	I+z
-0.154961	1.002094	0.000935	TRAPPIST	I+z
-0.153431	0.997366	0.001918	TRAPPIST	I+z
-0.151921	0.99882	0.001974	TRAPPIST	I+z
-0.150401	1.003751	0.00342	TRAPPIST	I+z
-0.148881	1.003987	0.001506	TRAPPIST	I+z
-0.147741	0.99953	0.003808	TRAPPIST	I+z
-0.146601	0.999503	0.002684	TRAPPIST	I+z
-0.145081	1.001201	0.000743	TRAPPIST	I+z
-0.143561	0.99664	0.00085	TRAPPIST	I+z
-0.142221	1.00369	0.003859	TRAPPIST	I+z
-0.141076	0.997995	0.001584	TRAPPIST	I+z
-0.139241	0.995387	0.003936	TRAPPIST	I+z
-0.138101	0.998252	0.004005	TRAPPIST	I+z
-0.136581	0.997496	0.002153	TRAPPIST	I+z
-0.134961	0.999743	0.004614	TRAPPIST	I+z
-0.132742	0.99772	0.000351	TRAPPIST	I+z
-0.131222	1.000213	0.00205	TRAPPIST	I+z
-0.130082	0.994474	0.004085	TRAPPIST	I+z
-0.126592	1.001171	0.001999	TRAPPIST	I+z
-0.125487	1.001732	0.00269	TRAPPIST	I+z
-0.124148	1.002516	0.002001	TRAPPIST	I+z
-0.122628	1.001442	0.001508	TRAPPIST	I+z
-0.121283	0.998304	0.002093	TRAPPIST	I+z
-0.119959	0.999103	0.001312	TRAPPIST	I+z
-0.118628	1.002642	0.002585	TRAPPIST	I+z
-0.117216	0.999465	0.000855	TRAPPIST	I+z
-0.115611	1.001029	0.001379	TRAPPIST	I+z
-0.114195	0.994789	0.002667	TRAPPIST	I+z
-0.11316	0.998397	0.001497	TRAPPIST	I+z
-0.111782	1.001514	0.002731	TRAPPIST	I+z
-0.110257	0.998393	0.001063	TRAPPIST	I+z
-0.108734	1.002179	0.001484	TRAPPIST	I+z
-0.107212	1.003545	0.002849	TRAPPIST	I+z
-0.106074	0.999485	0.001248	TRAPPIST	I+z
-0.10493	1.000619	0.00176	TRAPPIST	I+z
-0.1034	1.001074	0.001982	TRAPPIST	I+z
-0.101875	0.998724	0.001592	TRAPPIST	I+z
-0.100355	0.997085	0.001463	TRAPPIST	I+z
-0.098832	0.996494	0.003337	TRAPPIST	I+z
-0.097673	0.993853	0.00472	TRAPPIST	I+z
-0.096913	0.998754	0.004747	TRAPPIST	I+z
-0.094892	1.003928	0.003673	TRAPPIST	I+z
-0.093367	1.008124	0.000705	TRAPPIST	I+z
-0.092218	0.997168	0.003181	TRAPPIST	I+z
-0.091078	1.003642	0.000682	TRAPPIST	I+z
-0.089558	1.000574	0.001161	TRAPPIST	I+z
-0.088038	1.000182	0.00134	TRAPPIST	I+z
-0.086498	1.001324	0.000969	TRAPPIST	I+z
-0.084973	1.000515	0.001801	TRAPPIST	I+z
-0.083831	1.003791	0.004351	TRAPPIST	I+z
-0.082693	0.997003	0.002012	TRAPPIST	I+z
-0.081166	1.000272	0.00168	TRAPPIST	I+z
-0.079611	1.002706	0.00201	TRAPPIST	I+z
-0.078111	0.997338	0.002036	TRAPPIST	I+z
-0.07676	0.993607	0.002844	TRAPPIST	I+z
-0.075501	0.998598	0.001695	TRAPPIST	I+z
-0.074206	1.001713	0.003187	TRAPPIST	I+z
-0.072841	1.004276	0.00118	TRAPPIST	I+z
-0.071332	1.00231	0.000689	TRAPPIST	I+z
-0.069824	0.997277	0.001202	TRAPPIST	I+z
-0.068444	1.002473	0.000507	TRAPPIST	I+z
-0.067069	0.997744	0.001653	TRAPPIST	I+z
-0.065703	1.002346	0.001484	TRAPPIST	I+z
-0.064517	1.000688	0.002208	TRAPPIST	I+z
-0.062856	0.999601	0.001259	TRAPPIST	I+z
-0.061446	0.999012	0.001238	TRAPPIST	I+z
-0.060089	0.999381	0.000699	TRAPPIST	I+z
-0.059001	0.99851	0.001629	TRAPPIST	I+z
-0.057628	0.999083	0.002055	TRAPPIST	I+z
-0.056108	1.001982	0.000516	TRAPPIST	I+z
-0.054588	1.000298	0.002426	TRAPPIST	I+z
-0.053233	1.000106	0.000682	TRAPPIST	I+z
-0.051863	0.998742	0.001669	TRAPPIST	I+z
-0.050548	0.99613	0.001481	TRAPPIST	I+z
-0.04914	1.000387	0.001225	TRAPPIST	I+z
-0.047749	0.999342	0.001259	TRAPPIST	I+z
-0.046364	0.999743	0.001229	TRAPPIST	I+z
-0.044961	0.998278	0.001103	TRAPPIST	I+z
-0.043567	0.999869	0.002084	TRAPPIST	I+z
-0.042204	0.997498	0.000979	TRAPPIST	I+z
-0.040804	0.999425	0.001196	TRAPPIST	I+z
-0.039409	0.999977	0.001287	TRAPPIST	I+z
-0.038021	1.002477	0.000823	TRAPPIST	I+z
-0.036503	1.00157	0.001157	TRAPPIST	I+z
-0.035227	0.998329	0.001326	TRAPPIST	I+z
-0.033964	1.001634	0.00072	TRAPPIST	I+z
-0.032378	1.001413	0.001325	TRAPPIST	I+z
-0.031049	1.00116	0.000968	TRAPPIST	I+z
-0.029693	1.0024	0.001908	TRAPPIST	I+z
-0.028109	1.001	0.00191	TRAPPIST	I+z
-0.026829	1.002268	0.001052	TRAPPIST	I+z
-0.025573	1.000649	0.000823	TRAPPIST	I+z
-0.024188	1.002453	0.000799	TRAPPIST	I+z
-0.022783	0.999367	0.00113	TRAPPIST	I+z
-0.02126	0.999564	0.001728	TRAPPIST	I+z
-0.019756	1.000955	0.002286	TRAPPIST	I+z
-0.018735	0.996309	0.00223	TRAPPIST	I+z
-0.017298	1.001774	0.000569	TRAPPIST	I+z
-0.015723	1.000716	0.00232	TRAPPIST	I+z
-0.014283	0.996169	0.002766	TRAPPIST	I+z
-0.013043	0.99598	0.001321	TRAPPIST	I+z
-0.01176	0.995724	0.002641	TRAPPIST	I+z
-0.01035	0.992534	0.000687	TRAPPIST	I+z
-0.008828	0.991175	0.001356	TRAPPIST	I+z
-0.007305	0.992476	0.001577	TRAPPIST	I+z
-0.006015	0.994261	0.001434	TRAPPIST	I+z
-0.004764	0.991276	0.001581	TRAPPIST	I+z
-0.003391	0.990797	0.000944	TRAPPIST	I+z
-0.001974	0.991519	0.001082	TRAPPIST	I+z
-0.000396	0.9902	0.00069	TRAPPIST	I+z
0.001068	0.99088	0.002136	TRAPPIST	I+z
0.002365	0.993165	0.001386	TRAPPIST	I+z
0.003624	0.989583	0.001329	TRAPPIST	I+z
0.005081	0.990598	0.001428	TRAPPIST	I+z
0.006469	0.995332	0.001285	TRAPPIST	I+z
0.007985	0.992362	0.000815	TRAPPIST	I+z
0.009337	0.991879	0.002347	TRAPPIST	I+z
0.010541	0.993211	0.00132	TRAPPIST	I+z
0.011887	0.993913	0.000809	TRAPPIST	I+z
0.0133	0.997918	0.001768	TRAPPIST	I+z
0.014926	1.002069	0.00115	TRAPPIST	I+z
0.016272	0.998776	0.001614	TRAPPIST	I+z
0.017476	1.000806	0.000995	TRAPPIST	I+z
0.018786	1.002524	0.001168	TRAPPIST	I+z
0.020232	1.000127	0.000879	TRAPPIST	I+z
0.021763	1.001632	0.001929	TRAPPIST	I+z
0.02325	1.001065	0.001533	TRAPPIST	I+z
0.024654	0.997401	0.001554	TRAPPIST	I+z
0.025965	0.999739	0.001955	TRAPPIST	I+z
0.027179	1.000159	0.000587	TRAPPIST	I+z
0.02862	1.002357	0.001926	TRAPPIST	I+z
0.029973	0.999229	0.001223	TRAPPIST	I+z
0.031512	0.997145	0.000876	TRAPPIST	I+z
0.032903	0.998916	0.001399	TRAPPIST	I+z
0.034297	0.99978	0.001892	TRAPPIST	I+z
0.035531	0.997029	0.001796	TRAPPIST	I+z
0.036884	0.998008	0.001083	TRAPPIST	I+z
0.038457	0.999305	0.001683	TRAPPIST	I+z
0.039922	0.999049	0.001346	TRAPPIST	I+z
0.041289	0.9997	0.001821	TRAPPIST	I+z
0.042489	0.997903	0.001321	TRAPPIST	I+z
0.043804	1.000051	0.001703	TRAPPIST	I+z
0.045257	1.001245	0.002329	TRAPPIST	I+z
0.046716	1.001023	0.001148	TRAPPIST	I+z
0.048282	1.000111	0.001121	TRAPPIST	I+z
0.04969	1.000687	0.001367	TRAPPIST	I+z
0.050786	1.00137	0.00118	TRAPPIST	I+z
0.052144	1.001102	0.001104	TRAPPIST	I+z
0.053665	1.000401	0.00172	TRAPPIST	I+z
0.05519	1.001707	0.001991	TRAPPIST	I+z
0.056545	0.999326	0.00107	TRAPPIST	I+z
0.057859	1.00083	0.002014	TRAPPIST	I+z
0.059166	0.99905	0.001776	TRAPPIST	I+z
0.060525	1.001141	0.001501	TRAPPIST	I+z
0.062055	0.997886	0.002185	TRAPPIST	I+z
0.063513	0.998303	0.00135	TRAPPIST	I+z
0.064772	1.003674	0.002845	TRAPPIST	I+z
0.066103	1.000206	0.001605	TRAPPIST	I+z
0.067361	0.99794	0.00229	TRAPPIST	I+z
0.06883	1.002414	0.002887	TRAPPIST	I+z
0.070379	1.00397	0.002508	TRAPPIST	I+z
0.071705	0.999903	0.001397	TRAPPIST	I+z
0.073019	1.001604	0.001535	TRAPPIST	I+z
0.074381	0.983074	0.002464	TRAPPIST	I+z
0.075911	1.005085	0.00082	TRAPPIST	I+z
-0.05027	0.997965	0.00097	UKIRT/WFCAM	J
-0.049112	1.00111	0.000893	UKIRT/WFCAM	J
-0.047682	0.996914	0.001137	UKIRT/WFCAM	J
-0.046319	0.99802	0.001539	UKIRT/WFCAM	J
-0.044959	1.000119	0.001276	UKIRT/WFCAM	J
-0.043575	0.999601	0.001329	UKIRT/WFCAM	J
-0.042214	1.000232	0.000926	UKIRT/WFCAM	J
-0.040781	1.000137	0.001131	UKIRT/WFCAM	J
-0.039355	1.001917	0.001386	UKIRT/WFCAM	J
-0.037994	1.001248	0.001347	UKIRT/WFCAM	J
-0.036584	1.001391	0.00068	UKIRT/WFCAM	J
-0.035206	1.000407	0.001205	UKIRT/WFCAM	J
-0.033778	1.001533	0.001438	UKIRT/WFCAM	J
-0.032418	0.999089	0.001281	UKIRT/WFCAM	J
-0.031059	1.000105	0.001163	UKIRT/WFCAM	J
-0.0297	0.999389	0.001062	UKIRT/WFCAM	J
-0.028339	0.99914	0.000584	UKIRT/WFCAM	J
-0.026897	1.000144	0.001107	UKIRT/WFCAM	J
-0.025469	0.999774	0.001107	UKIRT/WFCAM	J
-0.024109	0.99817	0.000907	UKIRT/WFCAM	J
-0.022771	0.999667	0.00069	UKIRT/WFCAM	J
-0.021321	0.999715	0.00102	UKIRT/WFCAM	J
-0.019893	1.000404	0.001399	UKIRT/WFCAM	J
-0.018531	1.000657	0.001008	UKIRT/WFCAM	J
-0.017169	0.999463	0.000924	UKIRT/WFCAM	J
-0.015809	1.000485	0.000781	UKIRT/WFCAM	J
-0.014381	1.002025	0.001222	UKIRT/WFCAM	J
-0.012951	0.997735	0.001123	UKIRT/WFCAM	J
-0.011592	0.99441	0.001051	UKIRT/WFCAM	J
-0.010235	0.993556	0.001193	UKIRT/WFCAM	J
-0.008898	0.990423	0.001598	UKIRT/WFCAM	J
-0.007449	0.991995	0.001023	UKIRT/WFCAM	J
-0.006024	0.991292	0.001163	UKIRT/WFCAM	J
-0.004625	0.991688	0.00132	UKIRT/WFCAM	J
-0.003305	0.992488	0.000766	UKIRT/WFCAM	J
-0.001875	0.993557	0.000929	UKIRT/WFCAM	J
-0.000448	0.994103	0.000522	UKIRT/WFCAM	J
0.000913	0.991715	0.00078	UKIRT/WFCAM	J
0.00227	0.992016	0.000531	UKIRT/WFCAM	J
0.003631	0.991429	0.001093	UKIRT/WFCAM	J
0.005058	0.993673	0.000826	UKIRT/WFCAM	J
0.006486	0.99427	0.00066	UKIRT/WFCAM	J
0.007847	0.994129	0.000512	UKIRT/WFCAM	J
0.009206	0.993068	0.000954	UKIRT/WFCAM	J
0.010566	0.994967	0.000873	UKIRT/WFCAM	J
0.011996	0.995813	0.000646	UKIRT/WFCAM	J
0.013426	0.996885	0.00111	UKIRT/WFCAM	J
0.014786	1.000718	0.000829	UKIRT/WFCAM	J
0.016147	0.998709	0.0014	UKIRT/WFCAM	J
0.017508	0.999847	0.001115	UKIRT/WFCAM	J
0.018936	1.000986	0.00087	UKIRT/WFCAM	J
0.020361	0.999767	0.001077	UKIRT/WFCAM	J
0.021723	1.000728	0.000903	UKIRT/WFCAM	J
0.023081	1.000359	0.001249	UKIRT/WFCAM	J
0.024443	1.000208	0.001375	UKIRT/WFCAM	J
0.025846	1.000252	0.001167	UKIRT/WFCAM	J
0.027233	0.998055	0.000771	UKIRT/WFCAM	J
0.02866	1.000246	0.000941	UKIRT/WFCAM	J
0.030087	0.999831	0.001085	UKIRT/WFCAM	J
0.031449	0.998882	0.000759	UKIRT/WFCAM	J
0.032813	0.997463	0.000471	UKIRT/WFCAM	J
0.034173	0.999624	0.000967	UKIRT/WFCAM	J
0.035602	0.999474	0.00054	UKIRT/WFCAM	J
0.037029	0.998479	0.000831	UKIRT/WFCAM	J
0.03839	1.001214	0.001173	UKIRT/WFCAM	J
0.039749	0.998602	0.001346	UKIRT/WFCAM	J
0.041177	0.998235	0.001286	UKIRT/WFCAM	J
0.042605	0.998744	0.001224	UKIRT/WFCAM	J
0.043969	0.998149	0.001008	UKIRT/WFCAM	J
0.045329	0.99931	0.00098	UKIRT/WFCAM	J
0.046687	0.998362	0.001297	UKIRT/WFCAM	J
0.048051	0.99948	0.000474	UKIRT/WFCAM	J
0.049481	0.999529	0.000856	UKIRT/WFCAM	J
0.05081	1.00037	0.001374	UKIRT/WFCAM	J
0.052271	0.998883	0.001625	UKIRT/WFCAM	J
0.053701	1.001468	0.001929	UKIRT/WFCAM	J
0.055061	1.000799	0.001263	UKIRT/WFCAM	J
0.056422	1.000834	0.001395	UKIRT/WFCAM	J
0.057816	1.003256	0.001127	UKIRT/WFCAM	J
0.05922	1.000938	0.001992	UKIRT/WFCAM	J
0.060581	1.000155	0.001865	UKIRT/WFCAM	J
0.061942	0.997389	0.001671	UKIRT/WFCAM	J
0.063372	1.000428	0.001755	UKIRT/WFCAM	J
0.06484	1.002459	0.001696	UKIRT/WFCAM	J
0.066161	0.999589	0.001162	UKIRT/WFCAM	J
0.06752	1.002686	0.001901	UKIRT/WFCAM	J
0.068951	1.001374	0.001139	UKIRT/WFCAM	J
0.070382	1.000624	0.000952	UKIRT/WFCAM	J
0.071743	1.001738	0.001783	UKIRT/WFCAM	J
0.073106	1.001276	0.00107	UKIRT/WFCAM	J
0.074462	0.99954	0.000836	UKIRT/WFCAM	J
0.075894	0.998848	0.001003	UKIRT/WFCAM	J
0.077322	0.998297	0.000764	UKIRT/WFCAM	J
0.078708	1.001941	0.001174	UKIRT/WFCAM	J
0.080111	0.999204	0.000778	UKIRT/WFCAM	J
0.081471	1.001118	0.00089	UKIRT/WFCAM	J
0.082832	1.000093	0.001194	UKIRT/WFCAM	J
0.084194	1.001369	0.000967	UKIRT/WFCAM	J
0.085604	0.999272	0.000887	UKIRT/WFCAM	J
0.086991	1.001363	0.001092	UKIRT/WFCAM	J
0.088352	0.999634	0.00089	UKIRT/WFCAM	J
0.089785	1.00051	0.000772	UKIRT/WFCAM	J
0.091211	0.997934	0.000977	UKIRT/WFCAM	J
0.092512	0.999493	0.001346	UKIRT/WFCAM	J
0.093938	1.001584	0.001205	UKIRT/WFCAM	J
0.095362	0.998687	0.001056	UKIRT/WFCAM	J
0.096724	0.999687	0.001299	UKIRT/WFCAM	J
0.098084	1.000392	0.001043	UKIRT/WFCAM	J
0.099512	1.000459	0.00084	UKIRT/WFCAM	J
0.100937	0.99784	0.000749	UKIRT/WFCAM	J
0.102305	0.99849	0.000698	UKIRT/WFCAM	J
0.103665	0.997767	0.001385	UKIRT/WFCAM	J
0.105029	1.001838	0.000856	UKIRT/WFCAM	J
0.106457	0.999385	0.0009	UKIRT/WFCAM	J
0.107887	1.000437	0.001972	UKIRT/WFCAM	J
